loanamount,totaldue,interest,termyears,rateofinterest,referredbysomeone,prevloan_loannumber_count,prevloan_loannumber_mean,prevloan_loannumber_max,prevloan_loannumber_min,prevloan_loannumber_sum,prevloan_loanamount_count,prevloan_loanamount_mean,prevloan_loanamount_max,prevloan_loanamount_min,prevloan_loanamount_sum,prevloan_totaldue_count,prevloan_totaldue_mean,prevloan_totaldue_max,prevloan_totaldue_min,prevloan_totaldue_sum,prevloan_interest_count,prevloan_interest_mean,prevloan_interest_max,prevloan_interest_min,prevloan_interest_sum,prevloan_termyears_count,prevloan_termyears_mean,prevloan_termyears_max,prevloan_termyears_min,prevloan_termyears_sum,prevloan_rateofinterest_count,prevloan_rateofinterest_mean,prevloan_rateofinterest_max,prevloan_rateofinterest_min,prevloan_rateofinterest_sum,prevloan_referredbysomeone_count,prevloan_referredbysomeone_sum,prevloan_diff_due_and_repay_count,prevloan_diff_due_and_repay_mean,prevloan_diff_due_and_repay_max,prevloan_diff_due_and_repay_min,prevloan_diff_due_and_repay_sum,prevloan_diff_closed_and_due_count,prevloan_diff_closed_and_due_mean,prevloan_diff_closed_and_due_max,prevloan_diff_closed_and_due_min,prevloan_diff_closed_and_due_sum,prevloan_due_dayofweek_count,prevloan_due_dayofweek_mean,prevloan_due_dayofweek_max,prevloan_due_dayofweek_min,prevloan_due_dayofweek_sum,prevloan_due_month_count,prevloan_due_month_mean,prevloan_due_month_max,prevloan_due_month_min,prevloan_due_month_sum,prevloan_repaid_dayofweek_count,prevloan_repaid_dayofweek_mean,prevloan_repaid_dayofweek_max,prevloan_repaid_dayofweek_min,prevloan_repaid_dayofweek_sum,prevloan_repaid_month_count,prevloan_repaid_month_mean,prevloan_repaid_month_max,prevloan_repaid_month_min,prevloan_repaid_month_sum,prevloan_is_month_start_repaid_count,prevloan_is_month_start_repaid_mean,prevloan_is_month_start_repaid_sum,prevloan_is_month_end_repaid_count,prevloan_is_month_end_repaid_mean,prevloan_is_month_end_repaid_sum,prevloan_is_month_start_duedate_count,prevloan_is_month_start_duedate_mean,prevloan_is_month_start_duedate_sum,prevloan_is_month_end_duedate_count,prevloan_is_month_end_duedate_mean,prevloan_is_month_end_duedate_sum,longitude_gps,latitude_gps,customers_age,prevloan_referredbysomeone_mean_False,prevloan_referredbysomeone_mean_True,prevloan_referredbysomeone_max_False,prevloan_referredbysomeone_max_True,prevloan_referredbysomeone_min_False,prevloan_referredbysomeone_min_True,prevloan_is_month_start_repaid_max_False,prevloan_is_month_start_repaid_max_True,prevloan_is_month_start_repaid_min_False,prevloan_is_month_start_repaid_min_True,prevloan_is_month_end_repaid_max_False,prevloan_is_month_end_repaid_max_True,prevloan_is_month_end_repaid_min_False,prevloan_is_month_end_repaid_min_True,prevloan_is_month_start_duedate_max_False,prevloan_is_month_start_duedate_max_True,prevloan_is_month_start_duedate_min_False,prevloan_is_month_start_duedate_min_True,prevloan_is_month_end_duedate_max_False,prevloan_is_month_end_duedate_max_True,prevloan_is_month_end_duedate_min_False,prevloan_is_month_end_duedate_min_True,bank_account_type_Current,bank_account_type_Other,bank_account_type_Savings,bank_name_clients_Access Bank,bank_name_clients_Diamond Bank,bank_name_clients_EcoBank,bank_name_clients_FCMB,bank_name_clients_Fidelity Bank,bank_name_clients_First Bank,bank_name_clients_GT Bank,bank_name_clients_Heritage Bank,bank_name_clients_Skye Bank,bank_name_clients_Stanbic IBTC,bank_name_clients_Sterling Bank,bank_name_clients_UBA,bank_name_clients_Union Bank,bank_name_clients_Unity Bank,bank_name_clients_Wema Bank,bank_name_clients_Zenith Bank,employment_status_clients_Permanent,employment_status_clients_Retired,employment_status_clients_Self-Employed,employment_status_clients_Student,employment_status_clients_Unemployed,target
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,True,2.0,1.5,2.0,1.0,3.0,2.0,10000.0,10000.0,10000.0,20000.0,2.0,13000.0,13000.0,13000.0,26000.0,2.0,3000.0,3000.0,3000.0,6000.0,2.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.1643835616438356,2.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,7.300000000000001,2.0,2.0,2.0,34345.0,51187.0,17503.0,68690.0,2.0,36206.5,51796.0,20617.0,72413.0,2.0,1.0,2.0,0.0,2.0,2.0,6.5,7.0,6.0,13.0,2.0,1.0,2.0,0.0,2.0,2.0,6.5,7.0,6.0,13.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.3453459999999997,6.5617308,40.0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10000.0,11500.0,1500.0,0.0410958904109589,3.6500000000000004,True,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,10000.0,1.0,11500.0,11500.0,11500.0,11500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0410958904109589,1.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,1.0,1.0,1.0,61578.0,61578.0,61578.0,61578.0,1.0,62188.0,62188.0,62188.0,62188.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.5246642,6.659242699999999,25.0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25000.0,28750.0,3750.0,0.0821917808219178,1.8250000000000002,False,6.0,3.5,6.0,1.0,21.0,6.0,13333.333333333334,20000.0,10000.0,80000.0,6.0,15020.833333333334,22250.0,11125.0,90125.0,6.0,1687.5,2250.0,1125.0,10125.0,6.0,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.2465753424657534,6.0,3.19375,3.6500000000000004,2.7375000000000003,19.1625,6.0,0.0,6.0,47058.0,73324.0,0.0,282348.0,6.0,57636.333333333336,73932.0,37919.0,345818.0,6.0,0.5,2.0,0.0,3.0,6.0,5.0,7.0,2.0,30.0,6.0,2.5,5.0,0.0,15.0,6.0,5.166666666666667,7.0,2.0,31.0,6.0,0.16666666666666666,1.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,7.1694297,9.217406800000001,35.0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,False,2.0,1.5,2.0,1.0,3.0,2.0,10000.0,10000.0,10000.0,20000.0,2.0,12250.0,13000.0,11500.0,24500.0,2.0,2250.0,3000.0,1500.0,4500.0,2.0,0.06164383561643835,0.0821917808219178,0.0410958904109589,0.1232876712328767,2.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,7.300000000000001,2.0,0.0,2.0,20439.0,33201.0,7677.0,40878.0,2.0,22309.0,33810.0,10808.0,44618.0,2.0,0.5,1.0,0.0,1.0,2.0,6.0,7.0,5.0,12.0,2.0,0.5,1.0,0.0,1.0,2.0,6.0,7.0,5.0,12.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.8701434999999997,7.3979258,36.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,False,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,13000.0,13000.0,1.0,3000.0,3000.0,3000.0,3000.0,1.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.0821917808219178,1.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,1.0,0.0,1.0,57498.0,57498.0,57498.0,57498.0,1.0,58108.0,58108.0,58108.0,58108.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,1.0,3.0,3.0,3.0,3.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9809867,7.4239296,30.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,False,2.0,1.5,2.0,1.0,3.0,2.0,10000.0,10000.0,10000.0,20000.0,2.0,12250.0,13000.0,11500.0,24500.0,2.0,2250.0,3000.0,1500.0,4500.0,2.0,0.06164383561643835,0.0821917808219178,0.0410958904109589,0.1232876712328767,2.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,7.300000000000001,2.0,0.0,2.0,59912.5,63346.0,56479.0,119825.0,2.0,60672.5,63957.0,57388.0,121345.0,2.0,2.0,4.0,0.0,4.0,2.0,6.5,7.0,6.0,13.0,2.0,1.5,2.0,1.0,3.0,2.0,5.5,6.0,5.0,11.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.3576300000000003,6.668355,31.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20000.0,24500.0,4500.0,0.0821917808219178,2.7375000000000003,False,3.0,2.0,3.0,1.0,6.0,3.0,10000.0,10000.0,10000.0,30000.0,3.0,11500.0,11500.0,11500.0,34500.0,3.0,1500.0,1500.0,1500.0,4500.0,3.0,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.1232876712328767,3.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,10.950000000000001,3.0,0.0,3.0,54823.666666666664,58564.0,51066.0,164471.0,3.0,55432.666666666664,59172.0,51674.0,166298.0,3.0,1.3333333333333333,4.0,0.0,4.0,3.0,6.333333333333333,7.0,6.0,19.0,3.0,2.6666666666666665,4.0,1.0,8.0,3.0,6.0,6.0,6.0,18.0,3.0,0.3333333333333333,1.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,6.8004083,6.1594432999999995,26.0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10000.0,11500.0,1500.0,0.0410958904109589,3.6500000000000004,True,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,10000.0,1.0,11500.0,11500.0,11500.0,11500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0410958904109589,1.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,1.0,1.0,1.0,47771.0,47771.0,47771.0,47771.0,1.0,48380.0,48380.0,48380.0,48380.0,1.0,3.0,3.0,3.0,3.0,1.0,7.0,7.0,7.0,7.0,1.0,4.0,4.0,4.0,4.0,1.0,6.0,6.0,6.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.2205031,6.5319046,34.0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20000.0,22250.0,2250.0,0.0410958904109589,2.7375000000000003,False,4.0,2.5,4.0,1.0,10.0,4.0,12500.0,20000.0,10000.0,50000.0,4.0,15500.0,24500.0,11500.0,62000.0,4.0,3000.0,4500.0,1500.0,12000.0,4.0,0.07191780821917808,0.0821917808219178,0.0410958904109589,0.2876712328767123,4.0,3.4218750000000004,3.6500000000000004,2.7375000000000003,13.687500000000002,4.0,0.0,4.0,55135.0,73102.0,38842.0,220540.0,4.0,55893.75,73711.0,39751.0,223575.0,4.0,2.25,4.0,0.0,9.0,4.0,5.5,7.0,4.0,22.0,4.0,2.75,6.0,1.0,11.0,4.0,4.75,6.0,3.0,19.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,3.479829,6.4489694,32.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,False,5.0,3.0,5.0,1.0,15.0,5.0,10000.0,10000.0,10000.0,50000.0,5.0,13000.0,13000.0,13000.0,65000.0,5.0,3000.0,3000.0,3000.0,15000.0,5.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.410958904109589,5.0,3.65,3.6500000000000004,3.6500000000000004,18.25,5.0,0.0,5.0,36577.4,68573.0,8428.0,182887.0,5.0,37427.2,69482.0,9337.0,187136.0,5.0,0.4,2.0,0.0,2.0,5.0,5.0,12.0,1.0,25.0,5.0,3.0,5.0,1.0,15.0,5.0,5.6,12.0,1.0,28.0,5.0,0.2,1.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,,,,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,False,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,13000.0,13000.0,1.0,3000.0,3000.0,3000.0,3000.0,1.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.0821917808219178,1.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,1.0,0.0,1.0,39976.0,39976.0,39976.0,39976.0,1.0,40586.0,40586.0,40586.0,40586.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,7.0,1.0,4.0,4.0,4.0,4.0,1.0,6.0,6.0,6.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.259777,6.5532982,27.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
20000.0,24500.0,4500.0,0.0821917808219178,2.7375000000000003,False,4.0,2.5,4.0,1.0,10.0,4.0,12500.0,20000.0,10000.0,50000.0,4.0,15875.0,24500.0,13000.0,63500.0,4.0,3375.0,4500.0,3000.0,13500.0,4.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.3287671232876712,4.0,3.4218750000000004,3.6500000000000004,2.7375000000000003,13.687500000000002,4.0,0.0,4.0,18335.5,48261.0,1307.0,73342.0,4.0,20046.0,48870.0,3412.0,80184.0,4.0,2.5,4.0,0.0,10.0,4.0,5.5,7.0,4.0,22.0,4.0,2.5,4.0,0.0,10.0,4.0,5.5,7.0,4.0,22.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,7.440147099999999,8.9494179,42.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20000.0,24500.0,4500.0,0.0821917808219178,2.7375000000000003,False,9.0,5.0,9.0,1.0,45.0,9.0,13333.333333333334,20000.0,10000.0,120000.0,9.0,16211.111111111111,24500.0,11500.0,145900.0,9.0,2877.777777777778,4500.0,1500.0,25900.0,9.0,0.0684931506849315,0.0821917808219178,0.0410958904109589,0.6164383561643835,9.0,3.2985185185185184,3.6500000000000004,2.311666666666667,29.686666666666667,9.0,0.0,9.0,51514.77777777778,83526.0,1296.0,463633.0,9.0,52458.555555555555,84135.0,3418.0,472127.0,9.0,1.3333333333333333,4.0,0.0,12.0,9.0,5.0,12.0,1.0,45.0,9.0,2.7777777777777777,5.0,0.0,25.0,9.0,4.777777777777778,12.0,1.0,43.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.1111111111111111,1.0,9.0,0.0,0.0,3.4085367999999994,6.4281638,33.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20000.0,24500.0,4500.0,0.0821917808219178,2.7375000000000003,False,3.0,2.0,3.0,1.0,6.0,3.0,10000.0,10000.0,10000.0,30000.0,3.0,13000.0,13000.0,13000.0,39000.0,3.0,3000.0,3000.0,3000.0,9000.0,3.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.2465753424657534,3.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,10.950000000000001,3.0,0.0,3.0,12278.0,16506.0,6458.0,36834.0,3.0,14223.333333333334,18114.0,8601.0,42670.0,3.0,3.3333333333333335,4.0,2.0,10.0,3.0,6.0,7.0,5.0,18.0,3.0,3.3333333333333335,4.0,2.0,10.0,3.0,6.0,7.0,5.0,18.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.2934205000000003,6.640063900000001,36.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,False,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,10000.0,1.0,11500.0,11500.0,11500.0,11500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0410958904109589,1.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,1.0,0.0,1.0,44168.0,44168.0,44168.0,44168.0,1.0,45076.0,45076.0,45076.0,45076.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20000.0,22250.0,2250.0,0.0410958904109589,2.7375000000000003,False,4.0,2.5,4.0,1.0,10.0,4.0,15000.0,20000.0,10000.0,60000.0,4.0,18750.0,24500.0,13000.0,75000.0,4.0,3750.0,4500.0,3000.0,15000.0,4.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.3287671232876712,4.0,3.1937500000000005,3.6500000000000004,2.7375000000000003,12.775000000000002,4.0,0.0,4.0,46334.0,56757.0,28557.0,185336.0,4.0,47018.25,57366.0,29166.0,188073.0,4.0,1.0,3.0,0.0,4.0,4.0,7.0,10.0,5.0,28.0,4.0,1.5,4.0,0.0,6.0,4.0,7.0,10.0,5.0,28.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,5.6140915,6.3906691,25.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,True,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,10000.0,1.0,13000.0,13000.0,13000.0,13000.0,1.0,3000.0,3000.0,3000.0,3000.0,1.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.0821917808219178,1.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,1.0,1.0,1.0,67007.0,67007.0,67007.0,67007.0,1.0,67616.0,67616.0,67616.0,67616.0,1.0,2.0,2.0,2.0,2.0,1.0,7.0,7.0,7.0,7.0,1.0,3.0,3.0,3.0,3.0,1.0,6.0,6.0,6.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.3594053999999995,6.605608999999999,30.0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10000.0,11500.0,1500.0,0.0410958904109589,3.6500000000000004,False,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,10000.0,1.0,11500.0,11500.0,11500.0,11500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0410958904109589,1.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,1.0,0.0,1.0,41971.0,41971.0,41971.0,41971.0,1.0,42580.0,42580.0,42580.0,42580.0,1.0,2.0,2.0,2.0,2.0,1.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.957738,6.534212200000001,37.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30000.0,34500.0,4500.0,0.0821917808219178,1.825,False,7.0,4.0,7.0,1.0,28.0,7.0,17142.85714285714,30000.0,10000.0,120000.0,7.0,19664.285714285714,34500.0,11500.0,137650.0,7.0,2521.4285714285716,4500.0,1500.0,17650.0,7.0,0.05283757338551859,0.0821917808219178,0.0410958904109589,0.3698630136986301,7.0,2.937380952380953,3.6500000000000004,1.825,20.56166666666667,7.0,0.0,7.0,47652.857142857145,71042.0,29173.0,333570.0,7.0,48433.42857142857,71951.0,30083.0,339034.0,7.0,1.5714285714285714,4.0,0.0,11.0,7.0,5.142857142857143,7.0,4.0,36.0,7.0,4.0,5.0,2.0,28.0,7.0,4.857142857142857,7.0,3.0,34.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40000.0,44000.0,4000.0,0.0821917808219178,1.2166666666666668,False,14.0,7.5,14.0,1.0,105.0,14.0,29285.714285714286,40000.0,10000.0,410000.0,14.0,33485.71428571428,44800.0,13000.0,468800.0,14.0,4200.0,4800.0,3000.0,58800.0,14.0,0.08219178082191779,0.0821917808219178,0.0821917808219178,1.150684931506849,14.0,2.024880952380953,3.6500000000000004,1.2166666666666668,28.348333333333336,14.0,0.0,14.0,50348.71428571428,78967.0,27999.0,704882.0,14.0,48816.357142857145,79877.0,403.0,683429.0,14.0,1.3571428571428572,4.0,0.0,19.0,14.0,6.5,12.0,1.0,91.0,14.0,2.357142857142857,5.0,0.0,33.0,14.0,7.214285714285714,12.0,1.0,101.0,14.0,0.0,0.0,14.0,0.07142857142857142,1.0,14.0,0.0,0.0,14.0,0.07142857142857142,1.0,12.4805166,9.2099548,30.0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,False,3.0,2.0,3.0,1.0,6.0,3.0,10000.0,10000.0,10000.0,30000.0,3.0,12000.0,13000.0,11500.0,36000.0,3.0,2000.0,3000.0,1500.0,6000.0,3.0,0.0547945205479452,0.0821917808219178,0.0410958904109589,0.1643835616438356,3.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,10.950000000000001,3.0,0.0,3.0,32462.0,56839.0,0.0,97386.0,3.0,50414.333333333336,57448.0,41450.0,151243.0,3.0,0.3333333333333333,1.0,0.0,1.0,3.0,6.666666666666667,7.0,6.0,20.0,3.0,3.3333333333333335,5.0,2.0,10.0,3.0,7.333333333333333,8.0,7.0,22.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000.0,13000.0,3000.0,0.0821917808219178,3.6500000000000004,True,1.0,1.0,1.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,10000.0,1.0,11500.0,11500.0,11500.0,11500.0,1.0,1500.0,1500.0,1500.0,1500.0,1.0,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0410958904109589,1.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,1.0,1.0,1.0,78550.0,78550.0,78550.0,78550.0,1.0,79159.0,79159.0,79159.0,79159.0,1.0,3.0,3.0,3.0,3.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000.0,11500.0,1500.0,0.0410958904109589,3.6500000000000004,False,2.0,1.5,2.0,1.0,3.0,2.0,10000.0,10000.0,10000.0,20000.0,2.0,11500.0,11500.0,11500.0,23000.0,2.0,1500.0,1500.0,1500.0,3000.0,2.0,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0821917808219178,2.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,7.300000000000001,2.0,0.0,2.0,71506.0,84564.0,58448.0,143012.0,2.0,72416.5,85475.0,59358.0,144833.0,2.0,2.0,4.0,0.0,4.0,2.0,1.5,2.0,1.0,3.0,2.0,3.5,4.0,3.0,7.0,2.0,1.5,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.30555,6.5103567,42.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000.0,11500.0,1500.0,0.0410958904109589,3.6500000000000004,False,3.0,2.0,3.0,1.0,6.0,3.0,10000.0,10000.0,10000.0,30000.0,3.0,13000.0,13000.0,13000.0,39000.0,3.0,3000.0,3000.0,3000.0,9000.0,3.0,0.0821917808219178,0.0821917808219178,0.0821917808219178,0.2465753424657534,3.0,3.6500000000000004,3.6500000000000004,3.6500000000000004,10.950000000000001,3.0,0.0,3.0,63891.333333333336,83289.0,27218.0,191674.0,3.0,64500.333333333336,83898.0,27827.0,193501.0,3.0,3.0,4.0,2.0,9.0,3.0,6.666666666666667,7.0,6.0,20.0,3.0,2.0,3.0,0.0,6.0,3.0,6.0,7.0,5.0,18.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.9036072999999996,7.3393735,32.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
